Alonso, Yonder,475174,2019,335,224,.199,.230,-0.031,.346,.373,-0.027,.277,.305,-0.028
O'Hearn, Ryan,656811,2019,370,231,.195,.219,-0.024,.369,.405,-0.036,.278,.305,-0.027
Hoerner, Nico,663538,2019,82,68,.282,.297,-0.015,.436,.388,0.048,.305,.304,0.001
Segura, Jean,516416,2019,618,507,.280,.262,0.018,.420,.393,0.027,.315,.304,0.011
Guillorme, Luis,641645,2019,70,49,.246,.231,0.015,.361,.387,-0.026,.299,.304,-0.005
Brown, Seth,664913,2019,83,52,.293,.237,0.056,.453,.384,0.069,.347,.303,0.044
Andrus, Elvis,462101,2019,648,514,.275,.264,0.011,.393,.388,0.005,.300,.303,-0.003
Healy, Ryon,592387,2019,187,133,.237,.228,0.009,.456,.411,0.045,.308,.303,0.005
Grisham, Trent,663757,2019,183,111,.231,.224,0.007,.410,.365,0.045,.316,.303,0.013
Crawford, Brandon,543063,2019,560,387,.228,.235,-0.007,.350,.391,-0.041,.281,.303,-0.022
Urías, Luis,649966,2019,249,159,.223,.224,-0.001,.326,.354,-0.028,.294,.303,-0.009
Greinke, Zack,425844,2019,56,42,.280,.241,0.039,.580,.439,0.141,.362,.302,0.060
Mercado, Oscar,640458,2019,482,365,.269,.252,0.017,.443,.391,0.052,.321,.302,0.019
Panik, Joe,605412,2019,491,397,.244,.248,-0.004,.336,.369,-0.033,.284,.302,-0.018
Hernández, Enrique,571771,2019,460,321,.237,.236,0.001,.411,.395,0.016,.301,.302,-0.001
Piña, Manny,444489,2019,179,109,.228,.219,0.009,.411,.395,0.016,.308,.302,0.006
Shuck, JB,543776,2019,57,38,.213,.231,-0.018,.255,.287,-0.032,.279,.302,-0.023
Holt, Brock,571788,2019,295,206,.297,.248,0.049,.402,.349,0.053,.333,.301,0.032
Rojas, Miguel,500743,2019,526,427,.284,.268,0.016,.379,.367,0.012,.305,.301,0.004
Romine, Austin,519222,2019,240,180,.281,.255,0.026,.439,.424,0.015,.315,.301,0.014
Ramirez, Harold,623912,2019,446,331,.276,.263,0.013,.416,.402,0.014,.308,.301,0.007
Peralta, David,444482,2019,423,296,.275,.244,0.031,.461,.377,0.084,.338,.301,0.037
Buxton, Byron,621439,2019,295,206,.262,.240,0.022,.513,.412,0.101,.340,.301,0.039
Casali, Curt,592200,2019,236,151,.251,.226,0.025,.411,.379,0.032,.316,.301,0.015
Goodrum, Niko,592348,2019,472,287,.248,.233,0.015,.421,.383,0.038,.315,.301,0.014
Rengifo, Luis,650859,2019,406,268,.238,.229,0.009,.364,.359,0.005,.298,.301,-0.003
Rodríguez, Sean,446481,2019,139,76,.223,.196,0.027,.375,.327,0.048,.319,.300,0.019
Murphy, Tom,608596,2019,281,174,.273,.215,0.058,.535,.431,0.104,.355,.299,0.056
Zobrist, Ben,450314,2019,176,128,.260,.238,0.022,.313,.310,0.003,.303,.299,0.004
Estrada, Thairo,642731,2019,69,50,.250,.247,0.003,.438,.407,0.031,.308,.299,0.009
Dixon, Brandon,641525,2019,420,259,.248,.229,0.019,.435,.429,0.006,.303,.299,0.004
Grichuk, Randal,545341,2019,628,425,.232,.232,0.000,.457,.421,0.036,.307,.299,0.008
Heredia, Guillermo,628338,2019,231,147,.225,.241,-0.016,.363,.347,0.016,.291,.299,-0.008
Gomes, Yan,543228,2019,358,231,.223,.214,0.009,.389,.387,0.002,.298,.299,-0.001
Perez, Michael,605421,2019,55,27,.217,.183,0.034,.326,.347,-0.021,.303,.299,0.004
Hernández, César,514917,2019,667,516,.279,.259,0.020,.408,.368,0.040,.315,.298,0.017
Toro, Abraham,647351,2019,89,60,.218,.222,-0.004,.385,.374,0.011,.295,.298,-0.003
Castillo, Welington,456078,2019,251,158,.209,.216,-0.007,.417,.423,-0.006,.287,.298,-0.011
Chang, Yu,644374,2019,84,51,.178,.204,-0.026,.274,.366,-0.092,.254,.298,-0.044
Newman, Kevin,621028,2019,531,434,.308,.266,0.042,.446,.365,0.081,.339,.297,0.042
Goodwin, Brian,571718,2019,458,288,.262,.225,0.037,.470,.396,0.074,.332,.297,0.035
Dean, Austin,621573,2019,189,133,.225,.252,-0.027,.404,.417,-0.013,.276,.297,-0.021
Martin, Russell,431145,2019,249,151,.220,.211,0.009,.330,.337,-0.007,.295,.297,-0.002
Fisher, Derek,605233,2019,167,89,.185,.210,-0.025,.370,.377,-0.007,.285,.297,-0.012
Ramirez, Hanley,434670,2019,57,32,.184,.207,-0.023,.327,.346,-0.019,.278,.297,-0.019
Davis, Jaylin,664041,2019,47,31,.167,.234,-0.067,.238,.340,-0.102,.227,.297,-0.070
Federowicz, Tim,543148,2019,83,47,.160,.235,-0.075,.347,.428,-0.081,.236,.297,-0.061
Pillar, Kevin,607680,2019,645,529,.259,.258,0.001,.432,.407,0.025,.298,.296,0.002
France, Ty,664034,2019,201,136,.234,.230,0.004,.402,.393,0.009,.296,.296,0.000
Franco, Maikel,596748,2019,428,331,.234,.242,-0.008,.409,.416,-0.007,.281,.295,-0.014
Nola, Austin,543592,2019,267,177,.269,.231,0.038,.454,.361,0.093,.337,.294,0.043
Taylor, Chris,621035,2019,414,258,.262,.228,0.034,.462,.375,0.087,.331,.294,0.037
Senzel, Nick,669222,2019,414,275,.256,.232,0.024,.427,.393,0.034,.311,.294,0.017
Neuse, Sheldon,641914,2019,61,38,.250,.263,-0.013,.304,.366,-0.062,.262,.294,-0.032
Naylor, Josh,647304,2019,279,190,.249,.236,0.013,.403,.377,0.026,.306,.294,0.012
Parra, Gerardo,467827,2019,301,218,.234,.241,-0.007,.391,.379,0.012,.288,.294,-0.006
Knapp, Andrew,595284,2019,160,88,.213,.209,0.004,.324,.359,-0.035,.282,.294,-0.012
Davis, Jonathan,641505,2019,95,61,.181,.227,-0.046,.265,.364,-0.099,.240,.294,-0.054
Cabrera, Melky,466320,2019,397,338,.280,.274,0.006,.399,.374,0.025,.301,.293,0.008
Gamel, Ben,592325,2019,356,209,.248,.223,0.025,.373,.335,0.038,.308,.293,0.015
Maldonado, Martín,455117,2019,374,250,.213,.211,0.002,.378,.380,-0.002,.288,.293,-0.005
Kang, Jung Ho,628356,2019,185,113,.169,.215,-0.046,.395,.428,-0.033,.256,.293,-0.037
Alberto, Hanser,593643,2019,550,480,.305,.271,0.034,.422,.381,0.041,.318,.292,0.026
Wendle, Joey,621563,2019,263,194,.231,.254,-0.023,.340,.340,0.000,.275,.292,-0.017
Kiermaier, Kevin,595281,2019,480,345,.228,.239,-0.011,.398,.392,0.006,.284,.292,-0.008
Davis, Chris,448801,2019,352,171,.179,.202,-0.023,.326,.368,-0.042,.263,.292,-0.029
Ervin, Phillip,640447,2019,260,175,.271,.228,0.043,.466,.360,0.106,.334,.291,0.043
Garcia, Greg,594824,2019,372,231,.248,.213,0.035,.354,.295,0.059,.319,.291,0.028
Polanco, Gregory,570256,2019,167,104,.242,.225,0.017,.425,.402,0.023,.303,.291,0.012
Ruiz, Rio,547004,2019,413,285,.232,.228,0.004,.376,.353,0.023,.294,.291,0.003
Crawford, J.P.,641487,2019,396,268,.226,.230,-0.004,.371,.331,0.040,.296,.291,0.005
Bauers, Jake,641343,2019,423,260,.226,.218,0.008,.371,.348,0.023,.296,.291,0.005
Peterson, Jace,607054,2019,108,77,.220,.247,-0.027,.330,.378,-0.048,.258,.291,-0.033
Harrison, Josh,543281,2019,147,112,.175,.239,-0.064,.263,.406,-0.143,.208,.291,-0.083
Wong, Kolten,543939,2019,549,406,.285,.235,0.050,.423,.343,0.080,.334,.290,0.044
Gardner, Brett,458731,2019,550,386,.251,.226,0.025,.503,.357,0.146,.344,.290,0.054
Garneau, Dustin,572863,2019,101,64,.244,.197,0.047,.407,.332,0.075,.327,.290,0.037
Walsh, Jared,665120,2019,87,44,.203,.215,-0.012,.329,.397,-0.068,.259,.290,-0.031
Herrmann, Chris,543302,2019,94,56,.202,.227,-0.025,.274,.356,-0.082,.248,.290,-0.042
Morrison, Logan,489149,2019,38,25,.200,.204,-0.004,.400,.413,-0.013,.280,.290,-0.010
Murphy, Daniel,502517,2019,478,368,.279,.248,0.031,.452,.367,0.085,.326,.289,0.037
Robles, Victor,645302,2019,617,417,.255,.227,0.028,.419,.363,0.056,.317,.289,0.028
Inciarte, Ender,542255,2019,230,159,.246,.229,0.017,.397,.313,0.084,.318,.289,0.029
Locastro, Tim,641796,2019,250,170,.250,.220,0.030,.340,.288,0.052,.314,.288,0.026
Cuthbert, Cheslor,596144,2019,330,242,.246,.244,0.002,.379,.376,0.003,.287,.288,-0.001
Beckham, Tim,542921,2019,328,202,.237,.211,0.026,.461,.407,0.054,.315,.288,0.027
Lucroy, Jonathan,518960,2019,328,245,.232,.228,0.004,.355,.354,0.001,.286,.288,-0.002
Flowers, Tyler,452095,2019,310,168,.229,.195,0.034,.413,.379,0.034,.310,.288,0.022
Martini, Nick,605361,2019,109,68,.226,.229,-0.003,.323,.291,0.032,.291,.288,0.003
Arroyo, Christian,624414,2019,57,33,.220,.218,0.002,.380,.356,0.024,.296,.288,0.008
Brault, Steven,643230,2019,50,41,.333,.273,0.060,.429,.395,0.034,.332,.287,0.045
McGuire, Reese,624512,2019,105,79,.299,.242,0.057,.526,.374,0.152,.360,.287,0.073
Tapia, Raimel,606132,2019,447,326,.275,.252,0.023,.415,.374,0.041,.307,.286,0.021
Vargas, Ildemaro,545121,2019,211,178,.269,.258,0.011,.413,.366,0.047,.300,.286,0.014
Hechavarría, Adeiny,588751,2019,221,156,.241,.218,0.023,.443,.376,0.067,.312,.286,0.026
Smith Jr., Dwight,596105,2019,392,280,.241,.232,0.009,.412,.364,0.048,.299,.286,0.013
Thaiss, Matt,642136,2019,164,95,.211,.211,0.000,.422,.360,0.062,.303,.286,0.017
Wolters, Tony,547172,2019,411,299,.262,.246,0.016,.329,.318,0.011,.290,.285,0.005
Chavis, Michael,656308,2019,382,220,.254,.209,0.045,.444,.387,0.057,.323,.285,0.038
Russell, Addison,608365,2019,241,160,.237,.221,0.016,.391,.352,0.039,.297,.285,0.012
Peraza, José,606299,2019,403,320,.239,.254,-0.015,.346,.346,0.000,.272,.284,-0.012
Camargo, Johan,622666,2019,248,190,.233,.248,-0.015,.384,.362,0.022,.279,.284,-0.005
Wieters, Matt,446308,2019,183,123,.214,.215,-0.001,.435,.397,0.038,.292,.284,0.008
Phegley, Josh,572033,2019,342,258,.239,.242,-0.003,.411,.366,0.045,.291,.283,0.008
Hicks, Aaron,543305,2019,255,152,.235,.194,0.041,.443,.359,0.084,.325,.283,0.042
Plawecki, Kevin,608700,2019,174,128,.222,.219,0.003,.342,.356,-0.014,.273,.283,-0.010
Gómez, Carlos,460576,2019,99,59,.198,.207,-0.009,.337,.357,-0.020,.268,.283,-0.015
Bour, Justin,571506,2019,170,100,.172,.188,-0.016,.364,.376,-0.012,.267,.283,-0.016
Cervelli, Francisco,465041,2019,160,101,.213,.202,0.011,.348,.347,0.001,.285,.282,0.003
Shaw, Travis,543768,2019,270,141,.157,.183,-0.026,.270,.336,-0.066,.248,.282,-0.034
Reyes, Victor,622682,2019,292,214,.304,.257,0.047,.431,.353,0.078,.325,.280,0.045
Farmer, Kyle,571657,2019,197,125,.230,.221,0.009,.410,.387,0.023,.289,.280,0.009
Lopes, Tim,621005,2019,128,83,.270,.210,0.060,.360,.313,0.047,.318,.279,0.039
Culberson, Charlie,518586,2019,144,93,.259,.231,0.028,.437,.390,0.047,.306,.279,0.027
Gregorius, Didi,544369,2019,344,273,.238,.230,0.008,.441,.381,0.060,.297,.279,0.018
Almora Jr., Albert,546991,2019,363,284,.236,.247,-0.011,.381,.379,0.002,.271,.279,-0.008
Rodríguez, Ronny,500135,2019,294,199,.221,.213,0.008,.438,.417,0.021,.283,.279,0.004
Dini, Nick,664926,2019,64,40,.196,.209,-0.013,.357,.339,0.018,.269,.279,-0.010
Mondesi, Adalberto,609275,2019,443,292,.263,.228,0.035,.424,.375,0.049,.298,.278,0.020
Lugo, Dawel,608475,2019,288,218,.245,.248,-0.003,.381,.376,0.005,.272,.278,-0.006
Díaz, Elias,553869,2019,332,251,.241,.239,0.002,.307,.326,-0.019,.265,.278,-0.013
Demeritte, Travis,641513,2019,186,108,.225,.221,0.004,.343,.351,-0.008,.272,.278,-0.006
Heineman, Scott,595981,2019,85,55,.213,.208,0.005,.373,.310,0.063,.295,.278,0.017
Robertson, Daniel,621002,2019,237,148,.213,.211,0.002,.295,.293,0.002,.275,.278,-0.003
Tucker, Cole,657061,2019,159,108,.211,.236,-0.025,.361,.360,0.001,.264,.278,-0.014
Murphy, John Ryan,571974,2019,70,36,.175,.192,-0.017,.413,.384,0.029,.276,.278,-0.002
McKinney, Billy,641856,2019,276,182,.215,.215,0.000,.422,.359,0.063,.291,.277,0.014
Ortega, Rafael,542364,2019,96,66,.205,.216,-0.011,.307,.351,-0.044,.254,.277,-0.023
Holaday, Bryan,592407,2019,129,96,.278,.233,0.045,.435,.333,0.102,.326,.276,0.050
Freeman, Mike,502273,2019,213,126,.277,.211,0.066,.390,.293,0.097,.327,.276,0.051
Galvis, Freddy,520471,2019,589,415,.260,.232,0.028,.438,.378,0.060,.307,.276,0.031
Stubbs, Garrett,596117,2019,39,28,.200,.224,-0.024,.286,.301,-0.015,.254,.276,-0.022
Gyorko, Jedd,576397,2019,101,68,.174,.210,-0.036,.250,.349,-0.099,.224,.276,-0.052
Rickard, Joey,572073,2019,189,118,.226,.212,0.014,.357,.319,0.038,.290,.275,0.015
Moore, Dylan,664238,2019,282,155,.206,.188,0.018,.389,.334,0.055,.299,.275,0.024
Castro, Harold,605612,2019,369,274,.291,.253,0.038,.384,.365,0.019,.292,.274,0.018
Engel, Adam,641553,2019,248,150,.242,.219,0.023,.383,.341,0.042,.296,.274,0.022
Valera, Breyvic,591971,2019,52,40,.234,.216,0.018,.383,.322,0.061,.297,.274,0.023
Beckham, Gordon,493596,2019,240,155,.215,.211,0.004,.372,.371,0.001,.274,.274,0.000
Iglesias, José,578428,2019,530,437,.288,.253,0.035,.407,.345,0.062,.306,.273,0.033
Dubón, Mauricio,643289,2019,111,86,.274,.243,0.031,.434,.351,0.083,.312,.273,0.039
O'Neill, Tyler,641933,2019,151,88,.262,.212,0.050,.411,.373,0.038,.308,.273,0.035
Taylor, Michael A.,572191,2019,97,56,.250,.208,0.042,.364,.369,-0.005,.289,.273,0.016
Margot, Manuel,622534,2019,441,313,.234,.217,0.017,.387,.325,0.062,.296,.273,0.023
Tilson, Charlie,605508,2019,157,106,.229,.237,-0.008,.285,.318,-0.033,.256,.273,-0.017
Herrera, Odúbel,546318,2019,139,94,.222,.221,0.001,.341,.333,0.008,.272,.273,-0.001
García, Robel,596825,2019,80,38,.208,.172,0.036,.500,.394,0.106,.315,.273,0.042
Zunino, Mike,572287,2019,289,168,.165,.193,-0.028,.312,.380,-0.068,.235,.273,-0.038
Jay, Jon,445055,2019,182,141,.267,.247,0.020,.315,.320,-0.005,.275,.272,0.003
Mejía, Francisco,642336,2019,244,171,.265,.215,0.050,.438,.363,0.075,.317,.272,0.045
Barnhart, Tucker,571466,2019,364,235,.231,.207,0.024,.380,.310,0.070,.301,.272,0.029
Reynolds, Mark,448602,2019,162,81,.170,.166,0.004,.311,.295,0.016,.267,.272,-0.005
Dyson, Jarrod,502481,2019,452,317,.230,.218,0.012,.320,.291,0.029,.281,.271,0.010
Arcia, Orlando,606115,2019,546,393,.223,.215,0.008,.350,.343,0.007,.269,.271,-0.002
Cordell, Ryan,641477,2019,247,156,.221,.203,0.018,.355,.350,0.005,.279,.271,0.008
Travis, Sam,607752,2019,157,109,.215,.210,0.005,.382,.365,0.017,.273,.271,0.002
González, Carlos,471865,2019,166,95,.200,.200,0.000,.283,.319,-0.036,.254,.271,-0.017
Prado, Martín,445988,2019,260,207,.233,.249,-0.016,.294,.334,-0.040,.243,.270,-0.027
Sánchez, Yolmer,570560,2019,555,389,.252,.226,0.026,.321,.309,0.012,.281,.269,0.012
Allen, Greg,656185,2019,256,183,.229,.220,0.009,.346,.326,0.020,.274,.269,0.005
White, Tyler,643603,2019,279,165,.208,.194,0.014,.304,.293,0.011,.274,.269,0.005
Brosseau, Mike,670712,2019,142,94,.273,.213,0.060,.462,.354,0.108,.329,.268,0.061
Williams, Nick,608384,2019,112,63,.151,.217,-0.066,.245,.365,-0.120,.193,.268,-0.075
García, Leury,544725,2019,618,452,.279,.238,0.041,.378,.346,0.032,.294,.267,0.027
Hernández, Gorkys,491676,2019,57,38,.143,.202,-0.059,.245,.313,-0.068,.204,.267,-0.063
DeShields, Delino,592261,2019,408,267,.249,.210,0.039,.347,.307,0.040,.295,.266,0.029
Haseley, Adam,656514,2019,242,163,.266,.213,0.053,.396,.325,0.071,.309,.265,0.044
Simmons, Andrelton,592743,2019,424,361,.264,.234,0.030,.364,.317,0.047,.290,.265,0.025
Descalso, Daniel,518614,2019,194,113,.173,.187,-0.014,.250,.292,-0.042,.236,.265,-0.029
Long Jr., Shed,643418,2019,168,112,.263,.200,0.063,.454,.317,0.137,.333,.264,0.069
Duggar, Steven,621453,2019,281,186,.234,.217,0.017,.341,.335,0.006,.265,.264,0.001
Hedges, Austin,595978,2019,347,206,.176,.194,-0.018,.311,.346,-0.035,.242,.264,-0.022
Kiner-Falefa, Isiah,643396,2019,222,155,.238,.219,0.019,.322,.301,0.021,.272,.262,0.010
Joseph, Caleb,543376,2019,41,29,.211,.237,-0.026,.263,.329,-0.066,.227,.262,-0.035
Difo, Wilmer,594694,2019,144,103,.252,.233,0.019,.313,.305,0.008,.270,.261,0.009
Delmonico, Nicky,547170,2019,68,38,.206,.212,-0.006,.286,.326,-0.040,.243,.261,-0.018
Herrera, Rosell,594011,2019,119,79,.200,.206,-0.006,.314,.290,0.024,.263,.260,0.003
Williamson, Mac,607776,2019,144,84,.156,.195,-0.039,.258,.295,-0.037,.230,.260,-0.030
Hampson, Garrett,641658,2019,327,215,.247,.213,0.034,.385,.320,0.065,.292,.259,0.033
Matz, Steven,571927,2019,61,44,.228,.245,-0.017,.281,.362,-0.081,.217,.259,-0.042
Lorenzen, Michael,547179,2019,53,31,.208,.199,0.009,.313,.305,0.008,.262,.259,0.003
Solarte, Yangervis,500208,2019,78,58,.205,.240,-0.035,.315,.319,-0.004,.236,.259,-0.023
Wade, Tyler,642180,2019,108,68,.245,.182,0.063,.362,.296,0.066,.303,.258,0.045
Elmore, Jake,518653,2019,49,39,.213,.243,-0.030,.234,.320,-0.086,.213,.258,-0.045
Quinn, Roman,596451,2019,122,75,.213,.185,0.028,.370,.315,0.055,.289,.257,0.032
Sucre, Jesús,491696,2019,67,49,.210,.210,0.000,.242,.302,-0.060,.231,.257,-0.026
Tovar, Wilfredo,541600,2019,88,68,.193,.237,-0.044,.253,.295,-0.042,.217,.257,-0.040
Díaz, Isan,656371,2019,201,121,.173,.177,-0.004,.307,.316,-0.009,.248,.257,-0.009
Maile, Luke,571912,2019,129,88,.151,.209,-0.058,.235,.328,-0.093,.194,.257,-0.063
Trevino, Jose,624431,2019,126,96,.258,.236,0.022,.383,.343,0.040,.274,.256,0.018
Goins, Ryan,572365,2019,163,101,.250,.195,0.055,.347,.284,0.063,.298,.256,0.042
Martin, Leonys,547982,2019,264,161,.199,.177,0.022,.343,.325,0.018,.269,.256,0.013
Riddle, JT,595375,2019,139,90,.189,.195,-0.006,.371,.375,-0.004,.250,.256,-0.006
Pearce, Steve,456665,2019,99,59,.180,.198,-0.018,.258,.326,-0.068,.221,.256,-0.035
Gallagher, Cam,595956,2019,142,100,.238,.203,0.035,.365,.281,0.084,.294,.255,0.039
Marisnick, Jake,545350,2019,318,200,.233,.196,0.037,.411,.326,0.085,.297,.255,0.042
Rondón, José,602922,2019,157,106,.196,.207,-0.011,.280,.301,-0.021,.241,.255,-0.014
Wilkerson, Stevie,592859,2019,361,224,.225,.199,0.026,.383,.313,0.070,.286,.254,0.032
Wynns, Austin,642851,2019,74,57,.214,.231,-0.017,.271,.318,-0.047,.226,.254,-0.028
Kramer, Kevin,596012,2019,50,27,.167,.181,-0.014,.190,.311,-0.121,.212,.254,-0.042
Pérez, Hernán,541650,2019,246,169,.228,.213,0.015,.379,.329,0.050,.271,.253,0.018
Barnes, Austin,605131,2019,242,158,.203,.187,0.016,.340,.292,0.048,.272,.253,0.019
Arteaga, Humberto,600858,2019,135,97,.197,.217,-0.020,.230,.284,-0.054,.221,.251,-0.030
Strange-Gordon, Dee,543829,2019,421,341,.275,.237,0.038,.359,.294,0.065,.282,.250,0.032
Smith, Mallex,605480,2019,566,372,.227,.194,0.033,.335,.276,0.059,.278,.250,0.028
Kinsler, Ian,435079,2019,281,205,.217,.203,0.014,.368,.296,0.072,.277,.249,0.028
Kemp, Tony,643393,2019,279,203,.212,.189,0.023,.380,.273,0.107,.285,.249,0.036
Greiner, Grayson,606988,2019,224,140,.202,.196,0.006,.308,.323,-0.015,.242,.249,-0.007
Mendick, Danny,664901,2019,40,28,.308,.231,0.077,.462,.325,0.137,.332,.248,0.084
Swihart, Blake,596119,2019,99,56,.163,.196,-0.033,.304,.313,-0.009,.228,.248,-0.020
Lagares, Juan,501571,2019,285,186,.213,.204,0.009,.326,.288,0.038,.258,.247,0.011
Hicks, John,543308,2019,333,211,.210,.200,0.010,.379,.348,0.031,.259,.247,0.012
Negrón, Kristopher,502117,2019,82,51,.247,.203,0.044,.338,.323,0.015,.269,.246,0.023
Martin, Richie,621006,2019,309,206,.208,.206,0.002,.322,.295,0.027,.252,.246,0.006
Brinson, Lewis,621446,2019,248,155,.173,.199,-0.026,.221,.295,-0.074,.205,.246,-0.041
Fried, Max,608331,2019,65,44,.196,.201,-0.005,.268,.274,-0.006,.236,.245,-0.009
Cozart, Zack,446359,2019,107,84,.124,.207,-0.083,.144,.271,-0.127,.150,.245,-0.095
Muñoz, Yairo,622168,2019,181,136,.267,.212,0.055,.355,.304,0.051,.281,.243,0.038
González, Erik,570481,2019,156,109,.254,.219,0.035,.317,.292,0.025,.262,.242,0.020
Hamilton, Billy,571740,2019,353,234,.218,.210,0.008,.275,.249,0.026,.251,.242,0.009
Saladino, Tyler,573135,2019,71,39,.123,.172,-0.049,.215,.300,-0.085,.187,.242,-0.055
Gutierrez, Kelvin,642721,2019,79,50,.260,.198,0.062,.356,.283,0.073,.284,.241,0.043
Bradley, Bobby,656252,2019,49,25,.178,.178,0.000,.356,.301,0.055,.256,.241,0.015
Castro, Willi,650489,2019,110,68,.230,.198,0.032,.340,.286,0.054,.270,.240,0.030
Schebler, Scott,594988,2019,95,54,.123,.144,-0.021,.222,.239,-0.017,.223,.240,-0.017
Starling, Bubba,605490,2019,197,131,.215,.206,0.009,.317,.297,0.020,.247,.239,0.008
Knizner, Andrew,668800,2019,58,39,.226,.172,0.054,.377,.286,0.091,.289,.236,0.053
Núñez, Eduardo,456488,2019,174,143,.228,.227,0.001,.305,.296,0.009,.233,.235,-0.002
Lopez, Nicky,670032,2019,402,332,.240,.213,0.027,.325,.270,0.055,.260,.234,0.026
Reyes, Pablo,622569,2019,157,107,.203,.178,0.025,.322,.266,0.056,.260,.234,0.026
Owings, Chris,572008,2019,196,102,.139,.169,-0.030,.233,.284,-0.051,.198,.233,-0.035
Ureña, Richard,620446,2019,80,54,.243,.203,0.040,.324,.297,0.027,.258,.232,0.026
Phillips, Brett,621433,2019,79,46,.138,.137,0.001,.262,.242,0.020,.228,.231,-0.003
Nido, Tomás,621512,2019,144,100,.191,.189,0.002,.316,.316,0.000,.227,.230,-0.003
Broxton, Keon,542979,2019,228,103,.167,.158,0.009,.275,.279,-0.004,.229,.230,-0.001
Galloway, Isaac,543194,2019,54,37,.167,.206,-0.039,.185,.335,-0.150,.151,.229,-0.078
Joseph, Corban,543377,2019,68,53,.156,.203,-0.047,.250,.288,-0.038,.189,.229,-0.040
Stassi, Max,545358,2019,147,85,.136,.166,-0.030,.167,.255,-0.088,.177,.229,-0.052
Valaika, Pat,642162,2019,86,45,.190,.168,0.022,.316,.271,0.045,.248,.227,0.021
Daza, Yonathan,602074,2019,105,77,.206,.199,0.007,.237,.255,-0.018,.221,.226,-0.005
Hundley, Nick,460026,2019,73,52,.200,.188,0.012,.357,.298,0.059,.248,.226,0.022
Gennett, Scooter,571697,2019,139,94,.226,.199,0.027,.323,.291,0.032,.241,.225,0.016
Mullins, Cedric,656775,2019,74,53,.094,.165,-0.071,.156,.248,-0.092,.159,.225,-0.066
Woodruff, Brandon,605540,2019,49,28,.267,.214,0.053,.356,.288,0.068,.272,.224,0.048
Gore, Terrance,605253,2019,58,33,.275,.164,0.111,.353,.197,0.156,.317,.222,0.095
Spangenberg, Cory,605486,2019,102,60,.232,.181,0.051,.358,.281,0.077,.267,.221,0.046
León, Sandy,506702,2019,191,130,.192,.167,0.025,.297,.240,0.057,.239,.220,0.019
Hernández, Marco,593523,2019,155,107,.250,.199,0.051,.338,.258,0.080,.266,.216,0.050
Peterson, Dustin,640460,2019,47,30,.227,.177,0.050,.318,.249,0.069,.259,.216,0.043
Musgrove, Joe,605397,2019,61,40,.157,.175,-0.018,.235,.300,-0.065,.183,.216,-0.033
Strasburg, Stephen,544931,2019,80,52,.167,.188,-0.021,.222,.274,-0.052,.186,.215,-0.029
Butera, Drew,460077,2019,49,31,.163,.174,-0.011,.233,.214,0.019,.206,.213,-0.007
Skole, Matt,605474,2019,80,42,.208,.170,0.038,.236,.210,0.026,.232,.212,0.020
Sierra, Magneuris,642423,2019,42,33,.350,.191,0.159,.425,.230,0.195,.347,.210,0.137
Higashioka, Kyle,543309,2019,57,31,.214,.165,0.049,.464,.326,0.138,.270,.210,0.060
Rivera, Yadiel,592680,2019,66,40,.183,.161,0.022,.217,.212,0.005,.218,.210,0.008
Palka, Daniel,594953,2019,93,49,.107,.145,-0.038,.179,.227,-0.048,.174,.210,-0.036
Altherr, Aaron,571437,2019,66,37,.082,.156,-0.074,.164,.271,-0.107,.135,.209,-0.074
Wheeler, Zack,554430,2019,64,41,.211,.168,0.043,.298,.237,0.061,.246,.208,0.038
Hamels, Cole,430935,2019,46,29,.143,.186,-0.043,.167,.252,-0.085,.155,.208,-0.053
deGrom, Jacob,594798,2019,70,47,.200,.166,0.034,.323,.248,0.075,.245,.207,0.038
Ryu, Hyun Jin,547943,2019,67,40,.157,.161,-0.004,.235,.249,-0.014,.202,.207,-0.005
Viloria, Meibrys,650619,2019,148,94,.211,.167,0.044,.286,.223,0.063,.236,.206,0.030
Barreto, Franklin,620439,2019,58,34,.123,.162,-0.039,.263,.314,-0.051,.166,.206,-0.040
Maeda, Kenta,628317,2019,61,48,.250,.218,0.032,.292,.249,0.043,.232,.205,0.027
Rodgers, Brendan,663898,2019,81,49,.224,.166,0.058,.250,.240,0.010,.234,.205,0.029
Rogers, Jake,668670,2019,128,63,.125,.125,0.000,.259,.222,0.037,.216,.205,0.011
Bumgarner, Madison,518516,2019,76,27,.127,.117,0.010,.222,.210,0.012,.213,.204,0.009
Lester, Jon,452657,2019,53,28,.188,.141,0.047,.292,.208,0.084,.246,.202,0.044
Wainwright, Adam,425794,2019,59,37,.160,.173,-0.013,.220,.236,-0.016,.177,.199,-0.022
Arrieta, Jake,453562,2019,50,30,.156,.202,-0.046,.178,.240,-0.062,.155,.199,-0.044
Hanson, Alen,593700,2019,48,27,.163,.174,-0.011,.163,.198,-0.035,.174,.196,-0.022
Allen, Austin,664119,2019,71,44,.215,.167,0.048,.277,.227,0.050,.230,.193,0.037
Flaherty, Jack,656427,2019,66,47,.185,.179,0.006,.241,.232,0.009,.195,.193,0.002
Fuentes, Joshua,658069,2019,56,35,.218,.173,0.045,.400,.258,0.142,.262,.192,0.070
Kemp, Matt,461314,2019,62,42,.200,.168,0.032,.283,.276,0.007,.208,.192,0.016
